"id","language","rt","type","response","nr_black","variant","comments"
303,"English",1770,"filler",0,8,"C",NA
303,"English",1780,"filler",1,4,"C",NA
303,"English",1881,"most",1,5,"C",NA
303,"English",3994,"some",0,1,"C",NA
303,"English",3329,"filler",0,5,"C",NA
303,"English",6254,"filler",1,2,"C",NA
303,"English",2167,"many",1,10,"C",NA
303,"English",2547,"some",0,10,"C",NA
304,"Englashi",11575,"filler",7,3,"B",NA
304,"Englashi",4376,"some",7,9,"B",NA
304,"Englashi",2936,"filler",7,4,"B",NA
304,"Englashi",6506,"filler",3,5,"B",NA
304,"Englashi",2791,"some",7,6,"B",NA
304,"Englashi",3668,"filler",1,3,"B",NA
304,"Englashi",3059,"filler",7,3,"B",NA
304,"Englashi",2719,"some",7,4,"B",NA
305,"English",10457,"filler",1,2,"C",NA
305,"English",4308,"most",1,6,"C",NA
305,"English",4047,"filler",1,3,"C",NA
305,"English",2222,"many",0,5,"C",NA
305,"English",2516,"some",1,2,"C",NA
305,"English",2591,"filler",1,4,"C",NA
305,"English",3630,"filler",0,7,"C",NA
305,"English",3339,"many",1,8,"C",NA
305,"English",3740,"some",1,8,"C",NA
305,"English",7238,"filler",1,2,"C",NA
305,"English",3234,"filler",0,3,"C",NA
305,"English",3445,"most",1,7,"C",NA
305,"English",2402,"some",1,7,"C",NA
306,"english",4611,"filler",1,6,"C",NA
306,"english",2724,"most",1,10,"C",NA
306,"english",3087,"filler",0,6,"C",NA
306,"english",3238,"many",1,9,"C",NA
306,"english",3607,"some",1,10,"C",NA
306,"english",4512,"filler",0,7,"C",NA
306,"english",3277,"filler",0,3,"C",NA
306,"english",3728,"many",0,4,"C",NA
306,"english",2078,"some",1,7,"C",NA
306,"english",4206,"filler",0,6,"C",NA
306,"english",4934,"filler",0,8,"C",NA
306,"english",5879,"most",0,5,"C",NA
306,"english",2015,"some",1,3,"C",NA
307,"English",4180,"filler",1,8,"C","Thanks!!!"
307,"English",1966,"most",1,10,"C","Thanks!!!"
307,"English",4415,"filler",0,7,"C","Thanks!!!"
307,"English",4321,"many",1,8,"C","Thanks!!!"
307,"English",2192,"some",1,3,"C","Thanks!!!"
307,"English",1731,"filler",0,2,"C","Thanks!!!"
307,"English",2153,"filler",0,2,"C","Thanks!!!"
307,"English",3323,"many",1,6,"C","Thanks!!!"
307,"English",2730,"some",1,7,"C","Thanks!!!"
307,"English",2980,"filler",1,6,"C","Thanks!!!"
307,"English",1107,"filler",1,3,"C","Thanks!!!"
307,"English",4945,"most",1,6,"C","Thanks!!!"
307,"English",2418,"some",1,9,"C","Thanks!!!"
308,"English",6022,"filler",1,2,"D",NA
308,"English",5663,"some",1,8,"D",NA
308,"English",2797,"filler",0,5,"D",NA
308,"English",4253,"filler",0,7,"D",NA
308,"English",2445,"some",1,2,"D",NA
308,"English",2804,"filler",0,4,"D",NA
308,"English",3434,"filler",1,8,"D",NA
308,"English",2263,"some",1,5,"D",NA
309,"english",5549,"filler",1,8,"D","that went fast!"
309,"english",10863,"some",1,1,"D","that went fast!"
309,"english",3183,"filler",0,7,"D","that went fast!"
309,"english",4712,"filler",0,7,"D","that went fast!"
309,"english",2079,"some",1,9,"D","that went fast!"
309,"english",5319,"filler",0,7,"D","that went fast!"
309,"english",6703,"filler",1,4,"D","that went fast!"
309,"english",1783,"some",1,7,"D","that went fast!"
310,"English",10070,"filler",0,6,"D",NA
310,"English",3917,"some",1,3,"D",NA
310,"English",3508,"filler",1,6,"D",NA
310,"English",6329,"filler",1,5,"D",NA
310,"English",2411,"some",1,5,"D",NA
310,"English",2455,"filler",0,3,"D",NA
310,"English",4902,"filler",1,2,"D",NA
310,"English",7423,"some",0,10,"D",NA
311,"English",5393,"filler",1,3,"C","N/A


"
311,"English",6862,"most",1,6,"C","N/A


"
311,"English",4487,"filler",0,4,"C","N/A


"
311,"English",4920,"many",0,3,"C","N/A


"
311,"English",6178,"some",1,5,"C","N/A


"
311,"English",5192,"filler",1,8,"C","N/A


"
311,"English",4329,"filler",0,3,"C","N/A


"
311,"English",2411,"most",1,10,"C","N/A


"
311,"English",1445,"some",1,4,"C","N/A


"
311,"English",3555,"filler",0,4,"C","N/A


"
311,"English",2429,"filler",1,8,"C","N/A


"
311,"English",20558,"many",0,10,"C","N/A


"
311,"English",2399,"some",0,10,"C","N/A


"
312,"english",4665,"filler",7,3,"A",NA
312,"english",4493,"many",2,3,"A",NA
312,"english",3692,"filler",1,2,"A",NA
312,"english",2868,"most",7,9,"A",NA
312,"english",2860,"some",4,8,"A",NA
312,"english",2888,"filler",3,5,"A",NA
312,"english",2639,"filler",4,2,"A",NA
312,"english",4798,"many",6,7,"A",NA
312,"english",3774,"some",3,2,"A",NA
312,"english",3044,"filler",6,8,"A",NA
312,"english",3127,"filler",1,6,"A",NA
312,"english",2776,"most",1,3,"A",NA
312,"english",3396,"some",5,6,"A",NA
313,"english",6702,"filler",0,8,"D","no"
313,"english",1831,"some",1,6,"D","no"
313,"english",4667,"filler",1,8,"D","no"
313,"english",2426,"filler",1,6,"D","no"
313,"english",1437,"some",1,3,"D","no"
313,"english",2198,"filler",0,2,"D","no"
313,"english",2625,"filler",0,3,"D","no"
313,"english",6853,"some",1,10,"D","no"
314,"ENGLISH",7352,"filler",1,2,"D",NA
314,"ENGLISH",4254,"some",1,8,"D",NA
314,"ENGLISH",2105,"filler",0,3,"D",NA
314,"ENGLISH",1965,"filler",0,5,"D",NA
314,"ENGLISH",1486,"some",1,4,"D",NA
314,"ENGLISH",1343,"filler",1,6,"D",NA
314,"ENGLISH",1161,"filler",1,6,"D",NA
314,"ENGLISH",1661,"some",1,6,"D",NA
315,"english",6156,"filler",6,2,"A",NA
315,"english",3884,"most",2,3,"A",NA
315,"english",4179,"filler",4,8,"A",NA
315,"english",3208,"many",5,7,"A",NA
315,"english",6601,"some",5,5,"A",NA
315,"english",10450,"filler",2,4,"A",NA
315,"english",3181,"filler",1,7,"A",NA
315,"english",4677,"most",6,10,"A",NA
315,"english",3389,"some",4,10,"A",NA
315,"english",5112,"filler",5,6,"A",NA
315,"english",6138,"filler",4,3,"A",NA
315,"english",16706,"many",2,4,"A",NA
315,"english",7500,"some",5,3,"A",NA
316,"English",7875,"filler",1,7,"C",NA
316,"English",2398,"many",1,9,"C",NA
316,"English",4319,"filler",0,8,"C",NA
316,"English",2025,"most",1,9,"C",NA
316,"English",3553,"some",1,2,"C",NA
316,"English",2050,"filler",1,4,"C",NA
316,"English",2681,"filler",0,4,"C",NA
316,"English",1955,"most",0,3,"C",NA
316,"English",1832,"some",1,5,"C",NA
316,"English",1754,"filler",0,3,"C",NA
316,"English",1641,"filler",1,7,"C",NA
316,"English",1962,"many",0,4,"C",NA
316,"English",7938,"some",0,10,"C",NA
317,"english",7249,"filler",2,3,"A",NA
317,"english",4836,"many",3,10,"A",NA
317,"english",4841,"filler",6,2,"A",NA
317,"english",8876,"most",2,5,"A",NA
317,"english",5956,"some",3,6,"A",NA
317,"english",5413,"filler",1,8,"A",NA
317,"english",4804,"filler",5,6,"A",NA
317,"english",4474,"most",7,8,"A",NA
317,"english",6092,"some",4,8,"A",NA
317,"english",4449,"filler",6,4,"A",NA
317,"english",7321,"filler",6,2,"A",NA
317,"english",4695,"many",2,4,"A",NA
317,"english",4591,"some",1,0,"A",NA
318,"English",6223,"filler",1,4,"B","Thank you!"
318,"English",4979,"some",7,4,"B","Thank you!"
318,"English",4971,"filler",6,7,"B","Thank you!"
318,"English",3148,"filler",7,5,"B","Thank you!"
318,"English",3622,"some",7,9,"B","Thank you!"
318,"English",3616,"filler",4,8,"B","Thank you!"
318,"English",3652,"filler",1,2,"B","Thank you!"
318,"English",3475,"some",7,7,"B","Thank you!"
319,"English",7473,"filler",1,3,"B",NA
319,"English",7995,"some",4,6,"B",NA
319,"English",7045,"filler",5,3,"B",NA
319,"English",5009,"filler",2,5,"B",NA
319,"English",4602,"some",5,8,"B",NA
319,"English",5907,"filler",2,4,"B",NA
319,"English",5254,"filler",1,3,"B",NA
319,"English",4553,"some",3,2,"B",NA
320,"English",15498,"filler",1,7,"C",NA
320,"English",3442,"most",0,4,"C",NA
320,"English",2569,"filler",0,7,"C",NA
320,"English",4508,"many",1,10,"C",NA
320,"English",2678,"some",1,5,"C",NA
320,"English",4670,"filler",0,7,"C",NA
320,"English",2709,"filler",1,8,"C",NA
320,"English",4209,"many",0,3,"C",NA
320,"English",2211,"some",1,8,"C",NA
320,"English",4037,"filler",1,2,"C",NA
320,"English",4064,"filler",1,6,"C",NA
320,"English",2201,"most",1,9,"C",NA
320,"English",2366,"some",1,3,"C",NA
321,"English",3586,"filler",0,7,"D","Very fun and straightforward."
321,"English",2907,"some",0,10,"D","Very fun and straightforward."
321,"English",2238,"filler",0,7,"D","Very fun and straightforward."
321,"English",2590,"filler",1,8,"D","Very fun and straightforward."
321,"English",2644,"some",0,3,"D","Very fun and straightforward."
321,"English",8075,"filler",1,3,"D","Very fun and straightforward."
321,"English",2703,"filler",0,7,"D","Very fun and straightforward."
321,"English",2071,"some",1,6,"D","Very fun and straightforward."
322,"ENGLISH",5335,"filler",0,6,"D","NO"
322,"ENGLISH",2445,"some",1,6,"D","NO"
322,"ENGLISH",3818,"filler",0,3,"D","NO"
322,"ENGLISH",2408,"filler",1,8,"D","NO"
322,"ENGLISH",2028,"some",1,2,"D","NO"
322,"ENGLISH",4521,"filler",1,8,"D","NO"
322,"ENGLISH",1926,"filler",1,5,"D","NO"
322,"ENGLISH",2383,"some",1,8,"D","NO"
323,"English",10200,"filler",0,6,"D",NA
323,"English",2564,"some",1,7,"D",NA
323,"English",4669,"filler",1,5,"D",NA
323,"English",2126,"filler",0,6,"D",NA
323,"English",2925,"some",1,3,"D",NA
323,"English",10912,"filler",0,2,"D",NA
323,"English",1709,"filler",0,6,"D",NA
323,"English",2002,"some",1,8,"D",NA
324,"english",64601,"filler",6,2,"A",NA
324,"english",8302,"many",7,10,"A",NA
324,"english",4882,"filler",1,8,"A",NA
324,"english",6302,"most",1,4,"A",NA
324,"english",6184,"some",7,4,"A",NA
324,"english",3934,"filler",1,4,"A",NA
324,"english",6086,"filler",6,2,"A",NA
324,"english",3090,"many",1,3,"A",NA
324,"english",3886,"some",2,8,"A",NA
324,"english",4166,"filler",4,5,"A",NA
324,"english",4378,"filler",4,7,"A",NA
324,"english",4398,"most",7,9,"A",NA
324,"english",4528,"some",6,6,"A",NA
325,"English",4115,"filler",1,5,"C",NA
325,"English",3022,"many",1,9,"C",NA
325,"English",3659,"filler",0,5,"C",NA
325,"English",3987,"most",1,7,"C",NA
325,"English",3136,"some",1,2,"C",NA
325,"English",4786,"filler",1,3,"C",NA
325,"English",2468,"filler",1,2,"C",NA
325,"English",3719,"many",1,6,"C",NA
325,"English",3075,"some",1,7,"C",NA
325,"English",3044,"filler",0,4,"C",NA
325,"English",2780,"filler",0,2,"C",NA
325,"English",2762,"most",1,6,"C",NA
325,"English",3450,"some",1,8,"C",NA
326,"English",13007,"filler",2,2,"B",NA
326,"English",5430,"some",5,7,"B",NA
326,"English",8125,"filler",3,7,"B",NA
326,"English",4781,"filler",5,6,"B",NA
326,"English",8325,"some",5,3,"B",NA
326,"English",11278,"filler",1,6,"B",NA
326,"English",63680,"filler",5,8,"B",NA
326,"English",6827,"some",6,9,"B",NA
327,"English",5539,"filler",7,2,"B","Thank you!"
327,"English",3346,"some",7,4,"B","Thank you!"
327,"English",4041,"filler",3,6,"B","Thank you!"
327,"English",2634,"filler",4,8,"B","Thank you!"
327,"English",3025,"some",7,9,"B","Thank you!"
327,"English",4557,"filler",1,2,"B","Thank you!"
327,"English",2351,"filler",5,8,"B","Thank you!"
327,"English",2483,"some",7,6,"B","Thank you!"
328,"english",5304,"filler",0,8,"D",NA
328,"english",5061,"some",1,5,"D",NA
328,"english",3215,"filler",1,4,"D",NA
328,"english",1455,"filler",0,5,"D",NA
328,"english",4550,"some",0,2,"D",NA
328,"english",3448,"filler",0,6,"D",NA
328,"english",2494,"filler",1,4,"D",NA
328,"english",2272,"some",1,9,"D",NA
329,"english",7848,"filler",3,3,"B",NA
329,"english",4101,"some",7,5,"B",NA
329,"english",7926,"filler",7,7,"B",NA
329,"english",4013,"filler",1,2,"B",NA
329,"english",2883,"some",7,3,"B",NA
329,"english",3970,"filler",2,5,"B",NA
329,"english",3904,"filler",6,6,"B",NA
329,"english",2849,"some",1,10,"B",NA
330,"English",3238,"filler",1,3,"D",NA
330,"English",2808,"some",1,7,"D",NA
330,"English",3847,"filler",0,3,"D",NA
330,"English",5367,"filler",1,2,"D",NA
330,"English",5009,"some",1,9,"D",NA
330,"English",3040,"filler",0,2,"D",NA
330,"English",2946,"filler",1,4,"D",NA
330,"English",1979,"some",1,4,"D",NA
331,"englsih",9033,"filler",4,6,"A",NA
331,"englsih",6086,"most",3,5,"A",NA
331,"englsih",7020,"filler",4,5,"A",NA
331,"englsih",5937,"many",5,6,"A",NA
331,"englsih",3357,"some",5,4,"A",NA
331,"englsih",4443,"filler",5,7,"A",NA
331,"englsih",4602,"filler",1,4,"A",NA
331,"englsih",6894,"many",6,8,"A",NA
331,"englsih",4682,"some",4,7,"A",NA
331,"englsih",3357,"filler",1,4,"A",NA
331,"englsih",4291,"filler",6,6,"A",NA
331,"englsih",3839,"most",6,8,"A",NA
331,"englsih",3113,"some",3,8,"A",NA
332,"english",12753,"filler",1,5,"A",NA
332,"english",4269,"many",1,3,"A",NA
332,"english",6859,"filler",1,3,"A",NA
332,"english",6075,"most",7,6,"A",NA
332,"english",4092,"some",1,0,"A",NA
332,"english",5074,"filler",7,3,"A",NA
332,"english",4635,"filler",7,3,"A",NA
332,"english",4221,"most",7,8,"A",NA
332,"english",4427,"some",7,5,"A",NA
332,"english",5801,"filler",1,2,"A",NA
332,"english",5213,"filler",1,5,"A",NA
332,"english",4287,"many",7,8,"A",NA
332,"english",8507,"some",4,9,"A",NA
333,"english",19171,"filler",6,2,"A",NA
333,"english",7653,"most",7,8,"A",NA
333,"english",11405,"filler",5,3,"A",NA
333,"english",7109,"many",3,4,"A",NA
333,"english",5999,"some",1,8,"A",NA
333,"english",7564,"filler",4,7,"A",NA
333,"english",6468,"filler",1,2,"A",NA
333,"english",5737,"most",1,3,"A",NA
333,"english",6140,"some",7,4,"A",NA
333,"english",5540,"filler",5,2,"A",NA
333,"english",10607,"filler",2,3,"A",NA
333,"english",9779,"many",4,9,"A",NA
333,"english",5001,"some",6,5,"A",NA
334,"english",8936,"filler",3,8,"A",NA
334,"english",7864,"many",5,7,"A",NA
334,"english",14399,"filler",7,7,"A",NA
334,"english",7165,"most",6,8,"A",NA
334,"english",7484,"some",6,2,"A",NA
334,"english",8523,"filler",3,7,"A",NA
334,"english",5697,"filler",7,5,"A",NA
334,"english",7881,"most",5,6,"A",NA
334,"english",6277,"some",2,9,"A",NA
334,"english",6073,"filler",6,8,"A",NA
334,"english",3675,"filler",1,7,"A",NA
334,"english",6139,"many",5,6,"A",NA
334,"english",4579,"some",7,7,"A",NA
335,"English",8132,"filler",4,5,"B","none thanks"
335,"English",6074,"some",3,7,"B","none thanks"
335,"English",4750,"filler",5,2,"B","none thanks"
335,"English",4615,"filler",3,6,"B","none thanks"
335,"English",3406,"some",7,0,"B","none thanks"
335,"English",5037,"filler",5,5,"B","none thanks"
335,"English",3923,"filler",5,4,"B","none thanks"
335,"English",3965,"some",2,9,"B","none thanks"
336,"english",4900,"filler",0,5,"D",NA
336,"english",2609,"some",1,4,"D",NA
336,"english",2739,"filler",1,3,"D",NA
336,"english",2430,"filler",1,6,"D",NA
336,"english",2031,"some",0,10,"D",NA
336,"english",2453,"filler",0,7,"D",NA
336,"english",2364,"filler",1,6,"D",NA
336,"english",1811,"some",1,5,"D",NA
337,"English",6545,"filler",6,3,"B",NA
337,"English",3719,"some",3,1,"B",NA
337,"English",3148,"filler",4,8,"B",NA
337,"English",2785,"filler",4,5,"B",NA
337,"English",2920,"some",5,7,"B",NA
337,"English",2785,"filler",5,5,"B",NA
337,"English",2295,"filler",4,3,"B",NA
337,"English",2954,"some",4,8,"B",NA
338,"english",7963,"filler",7,8,"A",NA
338,"english",4265,"most",7,8,"A",NA
338,"english",4879,"filler",4,5,"A",NA
338,"english",15326,"many",6,5,"A",NA
338,"english",8931,"some",1,10,"A",NA
338,"english",6949,"filler",6,4,"A",NA
338,"english",3853,"filler",2,8,"A",NA
338,"english",9455,"most",1,5,"A",NA
338,"english",5732,"some",6,2,"A",NA
338,"english",4563,"filler",3,2,"A",NA
338,"english",3973,"filler",1,8,"A",NA
338,"english",4196,"many",7,8,"A",NA
338,"english",4492,"some",3,7,"A",NA
339,"English",5672,"filler",1,7,"D",NA
339,"English",4571,"some",1,3,"D",NA
339,"English",3971,"filler",0,3,"D",NA
339,"English",3270,"filler",1,8,"D",NA
339,"English",4693,"some",0,10,"D",NA
339,"English",3570,"filler",0,6,"D",NA
339,"English",3936,"filler",1,8,"D",NA
339,"English",2484,"some",1,7,"D",NA
340,"English",8168,"filler",1,7,"C","thanks :)"
340,"English",3253,"most",0,3,"C","thanks :)"
340,"English",2085,"filler",0,4,"C","thanks :)"
340,"English",2110,"many",1,8,"C","thanks :)"
340,"English",2669,"some",1,7,"C","thanks :)"
340,"English",2483,"filler",1,4,"C","thanks :)"
340,"English",2855,"filler",0,8,"C","thanks :)"
340,"English",12234,"most",1,10,"C","thanks :)"
340,"English",3463,"some",1,4,"C","thanks :)"
340,"English",2757,"filler",0,2,"C","thanks :)"
340,"English",1687,"filler",1,2,"C","thanks :)"
340,"English",2497,"many",1,6,"C","thanks :)"
340,"English",2868,"some",1,9,"C","thanks :)"
341,"english",12747,"filler",1,7,"A",NA
341,"english",12973,"many",6,6,"A",NA
341,"english",5934,"filler",3,3,"A",NA
341,"english",8831,"most",6,6,"A",NA
341,"english",5531,"some",1,10,"A",NA
341,"english",7401,"filler",2,7,"A",NA
341,"english",6306,"filler",4,3,"A",NA
341,"english",4737,"most",7,9,"A",NA
341,"english",5215,"some",5,6,"A",NA
341,"english",9491,"filler",4,5,"A",NA
341,"english",6562,"filler",7,5,"A",NA
341,"english",3644,"many",7,8,"A",NA
341,"english",2734,"some",1,0,"A",NA
342,"Tamil",6028,"filler",6,6,"B",NA
342,"Tamil",3127,"some",7,7,"B",NA
342,"Tamil",5561,"filler",3,8,"B",NA
342,"Tamil",3335,"filler",1,4,"B",NA
342,"Tamil",5302,"some",1,1,"B",NA
342,"Tamil",3099,"filler",7,8,"B",NA
342,"Tamil",2566,"filler",7,7,"B",NA
342,"Tamil",3010,"some",7,8,"B",NA
343,"English",8607,"filler",5,8,"B",NA
343,"English",7579,"some",4,9,"B",NA
343,"English",4438,"filler",7,4,"B",NA
343,"English",4912,"filler",3,8,"B",NA
343,"English",3053,"some",6,5,"B",NA
343,"English",5305,"filler",5,4,"B",NA
343,"English",3278,"filler",2,6,"B",NA
343,"English",2917,"some",1,0,"B",NA
344,"English",4045,"filler",1,7,"D","none"
344,"English",2953,"some",1,7,"D","none"
344,"English",2769,"filler",0,6,"D","none"
344,"English",3796,"filler",1,2,"D","none"
344,"English",1536,"some",1,2,"D","none"
344,"English",1783,"filler",0,3,"D","none"
344,"English",2170,"filler",1,8,"D","none"
344,"English",1192,"some",1,8,"D","none"
345,"english",10935,"filler",3,6,"A",NA
345,"english",8533,"most",7,8,"A",NA
345,"english",11765,"filler",2,8,"A",NA
345,"english",7052,"many",1,3,"A",NA
345,"english",6247,"some",7,3,"A",NA
345,"english",7441,"filler",1,5,"A",NA
345,"english",7759,"filler",7,3,"A",NA
345,"english",6906,"many",7,8,"A",NA
345,"english",9890,"some",7,5,"A",NA
345,"english",8171,"filler",4,5,"A",NA
345,"english",7512,"filler",4,8,"A",NA
345,"english",9789,"most",4,5,"A",NA
345,"english",7499,"some",7,8,"A",NA
346,"English",6298,"filler",0,4,"C",NA
346,"English",2382,"many",1,8,"C",NA
346,"English",4342,"filler",0,7,"C",NA
346,"English",1751,"most",0,3,"C",NA
346,"English",1680,"some",0,10,"C",NA
346,"English",1871,"filler",1,2,"C",NA
346,"English",4134,"filler",0,4,"C",NA
346,"English",1783,"many",1,6,"C",NA
346,"English",1406,"some",0,0,"C",NA
346,"English",1984,"filler",1,8,"C",NA
346,"English",2366,"filler",0,6,"C",NA
346,"English",1776,"most",0,10,"C",NA
346,"English",1391,"some",1,6,"C",NA
347,"english",14616,"filler",1,8,"A",NA
347,"english",5818,"most",7,9,"A",NA
347,"english",5440,"filler",7,2,"A",NA
347,"english",5471,"many",7,6,"A",NA
347,"english",10017,"some",5,5,"A",NA
347,"english",4968,"filler",3,3,"A",NA
347,"english",5286,"filler",2,7,"A",NA
347,"english",4331,"many",6,8,"A",NA
347,"english",6486,"some",5,8,"A",NA
347,"english",4816,"filler",5,3,"A",NA
347,"english",4341,"filler",3,7,"A",NA
347,"english",6902,"most",7,6,"A",NA
347,"english",4731,"some",6,3,"A",NA
348,"english",5732,"filler",1,6,"C",NA
348,"english",3096,"most",1,7,"C",NA
348,"english",3343,"filler",0,7,"C",NA
348,"english",4350,"many",1,10,"C",NA
348,"english",2247,"some",1,6,"C",NA
348,"english",2695,"filler",0,5,"C",NA
348,"english",2000,"filler",0,8,"C",NA
348,"english",4007,"many",0,4,"C",NA
348,"english",2743,"some",1,9,"C",NA
348,"english",2727,"filler",1,4,"C",NA
348,"english",2518,"filler",0,5,"C",NA
348,"english",2224,"most",1,5,"C",NA
